,log_dir,frame_per_second,policy_loss,entropy,value_loss,total_loss,grad_norm,adv_mean,ratio,total_steps,total_episodes,iteration,total_time,crash_sidewalk_rate,crash_vehicle_rate,idle_rate,speed_km_h,max_step_rate,success_rate,episode_reward,episode_length
14,/content/gdrive/MyDrive/cs260r/assignment4/train_ppo_in_singleagent_env_2/ppo,297,-0.0009298970030310254,0.7400376442533273,4465.10147750072,2232.549810018295,3275.879893796872,-4.24213171005249,1.0000510208499738,600000,414,14,2019.4339623451233,0.021833333333333333,0.0,3.3333333333333335e-05,58.18462539702972,0.0,0.89,1374.2367431428356,1287.53
15,/content/gdrive/MyDrive/cs260r/assignment4/train_ppo_in_singleagent_env_2/ppo,296,-0.00016869692048296714,0.7291156883423145,5800.919929132706,2900.459798832429,3465.36016790928,-1.8584935665130615,1.0000448926519125,640000,445,15,2158.182867050171,0.019166666666666665,0.0,6.666666666666667e-05,59.03059407188003,0.0,0.88,1218.984683533891,1287.31
16,/content/gdrive/MyDrive/cs260r/assignment4/train_ppo_in_singleagent_env_2/ppo,296,-0.0005356816700301491,0.7143405290368275,852.5049805274376,426.25195456284746,687.2965202673888,2.815222978591919,1.0000299934011239,680000,475,16,2293.1717965602875,0.004933333333333333,0.0,0.0,59.147054286709476,0.0,0.9,1387.5280290713092,1298.23
17,/content/gdrive/MyDrive/cs260r/assignment4/train_ppo_in_singleagent_env_2/ppo,295,-0.0005558342093792863,0.7197414019933114,1936.9473275991586,968.4731052300868,1352.005413916172,2.707282304763794,0.9998554883094934,720000,506,17,2432.546216249466,0.005566666666666667,0.0,0.0,60.44117276827168,0.0,0.9,1623.1954765907972,1290.65
18,/content/gdrive/MyDrive/cs260r/assignment4/train_ppo_in_singleagent_env_2/ppo,295,-0.0004917788101384082,0.7096178583991833,5044.2623560783195,2522.1306840945513,3820.2304474952894,-9.847542762756348,0.9996530619951395,760000,538,18,2572.450144290924,0.0288,0.0,6.666666666666667e-05,58.749864548826686,0.0,0.92,1472.2559448598936,1285.74
19,/content/gdrive/MyDrive/cs260r/assignment4/train_ppo_in_singleagent_env_2/ppo,295,-0.0001458518365278649,0.6455041223229506,1140.0220838889097,570.0108975728352,735.8996478863252,1.93211829662323,0.9993810044649319,800000,569,19,2710.0024251937866,0.006566666666666667,0.0,0.0,60.6266402325859,0.0,0.92,1442.8376291731283,1277.03
20,/content/gdrive/MyDrive/cs260r/assignment4/train_ppo_in_singleagent_env_2/ppo,294,-0.0006742482757171951,0.6522168648930696,906.746607139783,453.37262960580676,712.7452355287014,2.201646327972412,1.0000575816402069,840000,602,20,2848.3451721668243,0.0054,0.0,0.0,60.44698889891451,0.0,0.95,1470.5051816366001,1277.09
21,/content/gdrive/MyDrive/cs260r/assignment4/train_ppo_in_singleagent_env_2/ppo,294,-0.00037177243487885556,0.6016452136330116,605.4974132440029,302.74833486019037,482.72267610843363,2.0044264793395996,1.0001924427273945,880000,633,21,2986.2605991363525,0.004966666666666667,0.0,0.0,60.84907210453714,0.0,0.95,1720.8941416684495,1255.03
22,/content/gdrive/MyDrive/cs260r/assignment4/train_ppo_in_singleagent_env_2/ppo,294,-0.0008323057488992046,0.5530319432417552,1878.6104980077498,939.3044138639401,1675.6241748712002,-3.370478868484497,0.9999574004075467,920000,665,22,3123.004928588867,0.015133333333333334,0.0,6.666666666666667e-05,61.440438061113646,0.0,0.96,1732.830491693597,1258.15
23,/content/gdrive/MyDrive/cs260r/assignment4/train_ppo_in_singleagent_env_2/ppo,294,-0.00020327444922608825,0.54129121542359,693.7335411952092,346.86656765081943,552.9283977190654,1.1846725940704346,1.0001950079813982,960000,697,23,3262.8799386024475,0.006066666666666666,0.0,0.0,62.259873261712876,0.0,0.96,1718.2879497957742,1248.41
24,/content/gdrive/MyDrive/cs260r/assignment4/train_ppo_in_singleagent_env_2/ppo,293,-0.00031328050879379495,0.4959646822168277,877.5362715011988,438.76782254928196,606.6855012600239,0.28930729627609253,0.9998154997825622,1000000,729,24,3402.7834753990173,0.0057,0.0,3.3333333333333335e-05,61.25046373940454,0.0,0.95,1703.016267360498,1244.16
25,/content/gdrive/MyDrive/cs260r/assignment4/train_ppo_in_singleagent_env_2/ppo,293,-0.0005860282754441963,0.44147423098866756,699.2971488170135,349.6479869793623,624.9086141268413,1.308272123336792,1.0002403408671037,1040000,764,25,3545.654224872589,0.006,0.0,3.3333333333333335e-05,61.948757396916236,0.0,0.94,1825.9605154100427,1226.22
